X,Y,OBJECTID,GIS_LOC_ID,STATUS,ISSUE_AUTH,P_TYPE,P_CAT,P_CAT_CODE,PERMIT_ID,P_FEAT_ID,PRIMARY_PF,PF_TYPE,TOTAL_PF,MODNR_ID,FAC_NAME,FAC_ADD1,FAC_ADD2,FAC_CITY,FAC_ZIP,FAC_ZIP4,FAC_PHONE,FAC_COUNTY,REGION,HSE_DIST,SNT_DIST,UTMEASTING,UTMNORTHNG,DATECOLL,HCOLLTEXT,SOURCESCAL,HACCURACY,PDOP,EPE,HDATUMNAME,UTMZONE,SOURCECODE,REFPTTEXT,VERIFTEXT,GIS_APPR,SIC_CODE,SIC_DESC,NAICS_CODE,NAICS_DESC,PF_ACTIVE,PF_INITIAL,PF_ISSUE,PF_EXPIRE,CA_NAME,CA_ADD1,CA_ADD2,CA_CITY,CA_STATE,CA_ZIP,CA_ZIP4,CA_LEVEL,AFOCLASS,CAFO_REAS,BEEF,DAIRY,BROILERS,LAYERS,PULLETS,TURKEYS,SW_OVR_55,SW_UND_55,GOAT,HORSE,PF_TOTALAU,LAND_ACRES,RUNOFFAREA,EST_MAN_G,EST_MAN_T,EST_LIQ_G,EST_LIQ_T,STR_AGST,STR_AGSTDD,STR_AD,STR_ADDD,STR_BGST,STR_BGSTDD,STR_CP,STR_CPDD,STR_EP,STR_EPDD,STR_ISP,STR_ISPDD,STR_NONE,STR_NONEDD,STR_OP,STR_OPDD,STR_RSS,STR_RSSDD,STR_SL,STR_SLDD,STR_UP,STR_UPDD,STR_WWTL,STR_WWTLDD,NMP,NMP_DATE,G_TRT_TYPE,WASTE_CODE,WASTE_TYPE,EDU,FLOW_DSGN,FLOW_ACT,OWN_NAME,OWN_ADDR1,OWN_ADDR2,OWN_CITY,OWN_STATE,OWN_ZIP,OWN_PLUS4,OWN_CNTRY,QTR_3,QTR_2,QTR_1,SECTION_,TOWNSHIP,T_DIR,RANGE,R_DIR,LAND_GRANT,REC_STREAM,REC_STM_CL,DSG_303D,WBID,WB_NAME,WB_CLASS,DIS_RECSTM,NHD_ID,NO_DISG_CL,HUC_8,SUB_WATERS
-94.05470690685479,37.12309871281095,434,67495,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10279,004,N,Land Application Site,4,12223,TCT Farms,10994 Lawrence 1010, ,STOTTS CITY,65756, ,4178493633,Lawrence,SWR,0,0,406307,4109048,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3096,Turkeys And Turkey Eggs,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Greg Trimble,12474 Lawrence 1090, ,Mount Vernon,MO,65712, , ,Class IC, ,0,0,33000,0,0,0,0,0,0,0,264,0,0,1315,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,366,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Greg Trimble,12474 Lawrence 1090, ,Mount Vernon,MO,65712, ,USA, ,SW,SW,24,28,N,29,W, ,Tributary to Cave Spring Branch,UNCLASSIFIED,N,3162,Cave Spring Br.,C,0, ,N,11070207,0501
-94.042221217959892,37.123768001630474,435,67494,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10279,003,N,Land Application Site,4,12223,TCT Farms,10994 Lawrence 1010, ,STOTTS CITY,65756, ,4178493633,Lawrence,SWR,0,0,407417,4109110,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3096,Turkeys And Turkey Eggs,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Greg Trimble,12474 Lawrence 1090, ,Mount Vernon,MO,65712, , ,Class IC, ,0,0,38400,0,0,0,0,0,0,0,307,0,0,1315,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,366,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Greg Trimble,12474 Lawrence 1090, ,Mount Vernon,MO,65712, ,USA, ,SE,SE,24,28,N,29,W, ,Tributary to Cave Spring Branch,UNCLASSIFIED,N,3162,Cave Spring Br.,C,0, ,N,11070207,0501
-94.045005695822596,37.126519747408096,436,67493,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10279,002,N,Land Application Site,4,12223,TCT Farms,10994 Lawrence 1010, ,STOTTS CITY,65756, ,4178493633,Lawrence,SWR,0,0,407173,4109418,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3096,Turkeys And Turkey Eggs,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Greg Trimble,12474 Lawrence 1090, ,Mount Vernon,MO,65712, , ,Class IC, ,0,0,12900,0,0,0,0,0,0,0,103,0,0,1315,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,366,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Greg Trimble,12474 Lawrence 1090, ,Mount Vernon,MO,65712, ,USA, ,NW,SE,24,28,N,29,W, ,Tributary to Cave Spring Branch,UNCLASSIFIED,N,3162,Cave Spring Br.,C,0, ,N,11070207,0501
-94.03986044248596,37.12646584359593,437,67492,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10279,001,Y,Land Application Site,4,12223,TCT Farms,10994 Lawrence 1010, ,STOTTS CITY,65756, ,4178493633,Lawrence,SWR,0,0,407630,4109407,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3096,Turkeys And Turkey Eggs,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Greg Trimble,12474 Lawrence 1090, ,Mount Vernon,MO,65712, , ,Class IC, ,0,0,16300,0,0,0,0,0,0,0,130,0,0,1315,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,366,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Greg Trimble,12474 Lawrence 1090, ,Mount Vernon,MO,65712, ,USA, ,NE,SE,24,28,N,29,W, ,Tributary to Spring River,UNCLASSIFIED,Y,3160,Spring R.,P,0, ,N,11070207,0504
-91.60103985385885,39.199805585368054,438,67491,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10278,001,Y,Land Application Site,1,12721,Cin-Way LLC - Middle Site,9137 ACR 625, ,LADDONIA,63352, ,5733732036,Audrain,NER,0,0,620800,4339881,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Wayne and Cindy Windmann,8404 Hwy 54, ,Laddonia,MO,63352, , ,Class IC, ,0,0,0,0,0,0,4800,0,0,0,1920,0,0,0,0,2308462,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,297,N,0,N,,Land Application,MNR,Manure, ,0.006,0,Wayne and Cindy Windmann,8404 Highway 54, ,Laddonia,MO,63352, ,USA, ,SW,NE,17,51,N,06,W, ,Tributary to West Fork Cuivre River,UNCLASSIFIED,N,185,W. Fk. Cuivre R.,C,0, ,N,07110008,0103
-93.24404032829014,39.03791850515632,439,67490,Effective,Water Protection Program,GPCF,General CAFO IB,gencafoIB,MOGS10277,002,N,Land Application Site,2,12200,"Ham Hill Farms - Systems 2, 3 and 4",18747 Highview Avenue, ,MARSHALL,65340, ,6608865442,Saline,NER,0,0,478880,4321012,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Ham Hill Farms,18747 Highview Avenue, ,Marshall,MO,65340, , ,Class IB, ,0,0,0,0,0,0,4320,0,0,0,1728,0,0,0,0,5080438,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0.014,0,Ham Hill Farms,18747 Highview Avenue, ,Marshall,MO,65340, ,USA, ,SE,SW,08,49,N,21,W, ,Tributary to West Fork Finney Creek,UNCLASSIFIED,N,905,W. Fk. Finney Cr.,C,0, ,N,10300104,0504
-93.244568512273389,39.040305389288058,440,67489,Effective,Water Protection Program,GPCF,General CAFO IB,gencafoIB,MOGS10277,001,Y,Land Application Site,2,12200,"Ham Hill Farms - Systems 2, 3 and 4",18747 Highview Avenue, ,MARSHALL,65340, ,6608865442,Saline,NER,0,0,478835,4321277,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Ham Hill Farms,18747 Highview Avenue, ,Marshall,MO,65340, , ,Class IB, ,0,0,0,0,0,0,7840,0,0,0,3136,0,0,0,0,6567788,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0.018,0,Ham Hill Farms,18747 Highview Avenue, ,Marshall,MO,65340, ,USA, ,NW,SW,08,49,N,21,W, ,Tributary to West Fork Finney Creek,UNCLASSIFIED,N,905,W. Fk. Finney Cr.,C,0, ,N,10300104,0504
-91.634460403291058,39.62194348662468,441,67488,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10276,002,N,Land Application Site,2,12745,Carl Thompson,13946 Gentry Road, ,MONROE CITY,63456, ,5737352027,Monroe,NER,0,0,617205,4386688,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2013-02-21T00:00:00.000Z,2013-03-01T00:00:00.000Z,2013-03-01T00:00:00.000Z,2018-01-27T00:00:00.000Z,Carl Milton Thompson,13946 Gentry Road, ,Monroe City,MO,63456, , ,Class IC, ,0,0,0,0,0,0,4800,0,0,0,1920,0,0,0,0,2228163,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,325,N,0,N,,Land Application,MNR,Manure, ,0.0061,0,Carl Milton Thompson,13946 Gentry Road, ,Monroe City,MO,63456, ,USA, ,SE,NW,25,56,N,7,W, ,Tributary to Nichols Creek,UNCLASSIFIED,N,92,Ely Cr.,C,0, ,N,07110007,0301
-91.635571929039543,39.621109617027798,442,67487,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10276,001,Y,Land Application Site,2,12745,Carl Thompson,13946 Gentry Road, ,MONROE CITY,63456, ,5737352027,Monroe,NER,0,0,617111,4386594,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2013-02-21T00:00:00.000Z,2013-03-01T00:00:00.000Z,2013-03-01T00:00:00.000Z,2018-01-27T00:00:00.000Z,Carl Milton Thompson,13946 Gentry Road, ,Monroe City,MO,63456, , ,Class IC, ,0,0,0,0,0,0,1200,0,0,0,480,0,0,0,0,1008186,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,271,N,0,N,0,N,,Land Application,MNR,Manure, ,0.00276,0,Carl Milton Thompson,13946 Gentry Road, ,Monroe City,MO,63456, ,USA, ,SE,NW,25,56,N,7,W, ,Tributary to Nichols Creek,UNCLASSIFIED,N,92,Ely Cr.,C,0, ,N,07110007,0301
-94.082869790743317,37.198803640984494,443,67486,Effective,Water Protection Program,GPCF,General CAFO IB,gencafoIB,MOGS10274,005,N,Land Application Site,5,12732,Grassland Consultant-White Oak Dairy,884 Liberty Road, ,CARTHAGE,64836, ,4173540762,Jasper,SWR,0,0,403901,4117475,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Grasslands Consultants LLC,218 East Broadway, ,Monett,MO,65708, , ,Class IB, ,0,650,0,0,0,0,0,0,0,0,929,0,0,0,0,2998532,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,137,N,0,N,0,N,,Land Application,MNR,Manure, ,0.006,0,Grasslands Consultants LLC,218 East Broadway, ,Monett,MO,65708, ,USA, ,NE,SW,27,29,N,29,W, ,Tributary to White Oak Creek,UNCLASSIFIED,Y,3182,White Oak Cr.,C,0, ,N,11070207,0503
-94.086397407586489,37.207505597252215,444,67485,Effective,Water Protection Program,GPCF,General CAFO IB,gencafoIB,MOGS10274,004,N,Land Application Site,5,12732,Grassland Consultant-White Oak Dairy,884 Liberty Road, ,CARTHAGE,64836, ,4173540762,Jasper,SWR,0,0,403599,4118444,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Grasslands Consultants LLC,218 East Broadway, ,Monett,MO,65708, , ,Class IB, ,0,650,0,0,0,0,0,0,0,0,929,0,0,0,0,3099283,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,138,N,0,N,0,N,,Land Application,MNR,Manure, ,0.008,0,Grasslands Consultants LLC,218 East Broadway, ,Monett,MO,65708, ,USA, ,NE,NW,27,29,N,29,W, ,Tributary to White Oak Creek,UNCLASSIFIED,Y,3182,White Oak Cr.,C,0, ,N,11070207,0503
-94.067740544563847,37.20544887062929,445,67484,Effective,Water Protection Program,GPCF,General CAFO IB,gencafoIB,MOGS10274,003,N,Land Application Site,5,12732,Grassland Consultant-White Oak Dairy,884 Liberty Road, ,CARTHAGE,64836, ,4173540762,Jasper,SWR,0,0,405252,4118197,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Grasslands Consultants LLC,218 East Broadway, ,Monett,MO,65708, , ,Class IB, ,0,650,0,0,0,0,0,0,0,0,929,0,0,0,0,2961817,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,135,N,0,N,0,N,,Land Application,MNR,Manure, ,0.006,0,Grasslands Consultants LLC,218 East Broadway, ,Monett,MO,65708, ,USA, ,NE,NW,26,29,N,29,W, ,Tributary to White Oak Creek,UNCLASSIFIED,Y,3182,White Oak Cr.,C,0, ,N,11070207,0503
-94.06250925352893,37.2173218721015,446,67483,Effective,Water Protection Program,GPCF,General CAFO IB,gencafoIB,MOGS10274,002,N,Land Application Site,5,12732,Grassland Consultant-White Oak Dairy,884 Liberty Road, ,CARTHAGE,64836, ,4173540762,Jasper,SWR,0,0,405731,4119509,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Grasslands Consultants LLC,218 East Broadway, ,Monett,MO,65708, , ,Class IB, ,0,650,0,0,0,0,0,0,0,0,929,0,0,0,0,2892676,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,130,N,0,N,0,N,,Land Application,MNR,Manure, ,0.006,0,Grasslands Consultants LLC,218 East Broadway, ,Monett,MO,65708, ,USA, ,SW,NE,23,29,N,29,W, ,Tributary to White Oak Creek,UNCLASSIFIED,Y,3182,White Oak Cr.,C,0, ,N,11070207,0503
-94.067348552338117,37.226418219537194,447,67481,Effective,Water Protection Program,GPCF,General CAFO IB,gencafoIB,MOGS10274,001,Y,Land Application Site,5,12732,Grassland Consultant-White Oak Dairy,884 Liberty Road, ,CARTHAGE,64836, ,4173540762,Jasper,SWR,0,0,405313,4120523,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Grasslands Consultants LLC,218 East Broadway, ,Monett,MO,65708, , ,Class IB, ,0,650,0,0,0,0,0,0,0,0,929,0,0,0,0,2994600,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,115,N,0,N,0,N,,Land Application,MNR,Manure, ,0.006,0,Grasslands Consultants LLC,218 East Broadway, ,Monett,MO,65708, ,USA, , ,SW,14,29,N,29,W, ,Tributary to White Oak Creek,UNCLASSIFIED,Y,3182,White Oak Cr.,C,0, ,N,11070207,0503
-93.997432760804273,36.797581167847426,448,67480,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10273,001,Y,Land Application Site,1,12397,Yia Yang,3951 Farm Road 2092, ,PURDY,65734, ,4176527001,Barry,SWR,0,0,411017,4072881,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3094,"Broiler, Fryer, And Roaster Chickens",0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Yia Yang,3951 Farm Road 2092, ,Purdy,MO,65734, , ,Class IC, ,0,0,138000,0,0,0,0,0,0,0,1104,0,0,744,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,366,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Yia Yang,3951 Farm Road 2092, ,Purdy,MO,65734, ,USA, ,SE,NW,18,24,N,28,W, ,Tributary to Joyce Creek,UNCLASSIFIED,N,3233,Joyce Cr.,C,0, ,N,11070207,0701
-94.599372587219733,36.60142024123266,449,67479,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10272,001,Y,Land Application Site,1,12391,Simmons #33,10700 S State Hwy 43, ,SOUTH WEST CITY,64863, ,4177623001,McDonald,SWR,0,0,356950,4051848,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3094,"Broiler, Fryer, And Roaster Chickens",0, ,2013-02-21T00:00:00.000Z,2013-03-01T00:00:00.000Z,2013-03-01T00:00:00.000Z,2018-01-27T00:00:00.000Z,Simmons Foods Inc,10700 S State Hwy 43, ,South West City,MO,64863, , ,Class IC, ,0,0,220000,0,0,0,0,0,0,0,1760,0,0,1650,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Hico Farms LLC,PO Box 430, ,Siloam Springs,AR,72761, ,USA, ,SW,NW,34,22,N,34,W, ,Tributary to Elk River,UNCLASSIFIED,N,3246,Elk R.,P,0, ,N,11070208,0505
-94.342511770760382,37.01139386198841,450,67478,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10271,002,N,Land Application Site,2,12760,Sam and Victoria Cooper,3867 Carver Road, ,DIAMOND,64840, ,4176585345,Newton,SWR,0,0,380564,4096978,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3094,"Broiler, Fryer, And Roaster Chickens",0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Sam and Victoria Cooper,3867 Carver Road, ,Diamond,MO,64840, , ,Class IC, ,0,0,86000,0,0,0,0,0,0,0,688,0,0,458,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Sam and Victoria Cooper,3867 Carver Road, ,Diamond,MO,64840, ,USA, ,SE,SW,32,27,N,31,W, ,Tributary to Carver Branch,UNCLASSIFIED,N,3241,Carver Br.,P,0, ,N,11070207,0805
-94.343062956941637,37.013334589320415,451,67477,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10271,001,Y,Land Application Site,2,12760,Sam and Victoria Cooper,3867 Carver Road, ,DIAMOND,64840, ,4176585345,Newton,SWR,0,0,380518,4097194,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3094,"Broiler, Fryer, And Roaster Chickens",0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Sam and Victoria Cooper,3867 Carver Road, ,Diamond,MO,64840, , ,Class IC, ,0,0,90000,0,0,0,0,0,0,0,720,0,0,513,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Sam and Victoria Cooper,3867 Carver Road, ,Diamond,MO,64840, ,USA, ,SE,SW,32,27,N,31,W, ,Tributary to Grove Creek,UNCLASSIFIED,N,3204,Grove Cr.,P,0, ,N,11070207,0606
-93.013817590368888,39.052419822109762,452,67476,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10270,001,Y,Land Application Site,1,12224,Carmack Farms,35872 184th Trail, ,NELSON,65347, ,6608373220,Saline,NER,0,0,498805,4322593,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2013-02-21T00:00:00.000Z,2013-03-01T00:00:00.000Z,2013-03-01T00:00:00.000Z,2018-01-27T00:00:00.000Z,Maurice Carmack,35872 184th Trail, ,Nelson,MO,65347,3127, ,Class IC, ,0,0,0,0,0,0,4000,0,0,0,1600,0,0,0,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0.0017,0,Maurice Carmack,35872 184th Trail, ,Nelson,MO,65347,3127,USA, ,SE,NE,5,49,N,19,W, ,Tributary to Flat Creek,UNCLASSIFIED,N,892,Flat Cr.,C,0, ,N,10300104,0507
-94.307258954487025,37.016366447826087,453,67473,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10267,001,Y,Land Application Site,1,28685,Nick N. Vang,18452 Channing Lane, ,DIAMOND,64840, ,4173257554,Newton,SWR,0,0,383708,4097486,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3094,"Broiler, Fryer, And Roaster Chickens",0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Nick N. Vang,18452 Channing Lane, ,Diamond,MO,64840, , ,Class IC, ,0,0,216000,0,0,0,0,0,0,0,1728,0,0,1253,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Nick N. Vang,18452 Channing Lane, ,Diamond,MO,64840, ,USA, ,NE,SW,34,27,N,31,W, ,Tributary to Jones Creek,UNCLASSIFIED,N,3205,Jones Cr.,P,0, ,N,11070207,0604
-94.120988657646819,36.71222397539087,454,67471,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10266,001,Y,Land Application Site,1,12474,Heaven Farm,77 Laney Lane, ,ROCKY COMFORT,64861, ,4176527593,McDonald,SWR,0,0,399883,4063534,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3094,"Broiler, Fryer, And Roaster Chickens",0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Chai Yang Lor,77 Laney Lane, ,Rocky Comfort,MO,64861, , ,Class IC, ,0,0,170000,0,0,0,0,0,0,0,1360,0,0,884,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Chai Yang Lor,77 Laney Lane, ,Rocky Comfort,MO,64861, ,USA, ,NW,SE,13,23,N,30,W, ,Tributary to Christian Hollow,UNCLASSIFIED,Y,3259,S. Indian Cr.,P,0, ,N,11070208,0302
-94.569070382957008,36.562503730754074,455,67469,Effective,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOGS10264,001,Y,Land Application Site,1,12499,Heith Lindquist,854 Stone Road, ,SOUTH WEST CITY,64863, ,4177623269,McDonald,SWR,0,0,359590,4047486,2013-02-21T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3094,"Broiler, Fryer, And Roaster Chickens",0, ,2013-02-21T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-08T00:00:00.000Z,2018-01-27T00:00:00.000Z,Heith Lindquist,854 Stone Road, ,Southwest City,MO,64863, , ,Class IC, ,0,0,150000,0,0,0,0,0,0,0,1200,0,0,1423,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,366,N,0,N,0,N,0,N,,Land Application,MNR,Manure, ,0,0,Heith Lindquist,854 Stone Road, ,Southwest City,MO,64863, ,USA, ,SW,SW,12,21,N,34,W, ,Tributary to Saratoga Hollow,UNCLASSIFIED,N,3246,Elk R.,P,0, ,N,11070208,0504
